"title","subtitle","title_kana","artist","artist_kana","request_number","lyrics_start","original_key","remarks1","remarks1_kana","remarks2","remarks2_kana","model_code","genre_code","type_code","release_year","parent_song_id","artist_id","lite"
"[生演奏]カブトムシ","サブタイトルサブタイトルサブタイトルサブタイトル","ｶﾌﾞﾄﾑｼ","aiko","ｱｲｺ","9003-11","悩んでる体が熱くて 指先は","nan","nan","nan","nan","nan","900","01","06","2020","S52719","A57339","0"
"[本人映像]箱根八里の半次郎","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｺﾈﾊﾁﾘﾉﾊﾝｼﾞﾛｳ","氷川きよし","ﾋｶﾜｷﾖｼ","9003-12","廻し合羽も 三年がらす","nan","nan","nan","nan","nan","900","01","02","2020","S47176","A95525","0"
"[本人映像]あなたのキスを数えましょう～You were mine～","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾅﾀﾉｷｽｦｶｿﾞｴﾏｼｮｳ","小柳ゆき","ｺﾔﾅｷﾞﾕｷ","9003-13","散らかった床の上 うずくまり","nan","nan","nan","nan","nan","900","01","02","2020","S54847","A50693","0"
"[生演奏]桜坂","サブタイトルサブタイトルサブタイトルサブタイトル","ｻｸﾗｻﾞｶ","福山雅治","ﾌｸﾔﾏﾏｻﾊﾙ","9003-14","君よずっと幸せに 風にそっと歌うよ","nan","nan","nan","nan","nan","900","01","06","2020","S18089","A31949","0"
"[生演奏]ハッピーサマーウェディング","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｯﾋﾟｰｻﾏｰｳｪﾃﾞｨﾝｸﾞ","モーニング娘。","ﾓｰﾆﾝｸﾞﾑｽﾒ","9003-15","コングラチュレーション!","nan","nan","nan","nan","nan","900","01","06","2020","S96233","A55228","0"
"[生演奏]SEASONS","サブタイトルサブタイトルサブタイトルサブタイトル","ｼｰｽﾞﾝｽﾞ","浜崎あゆみ","ﾊﾏｻｷｱﾕﾐ","9003-16","今年もひとつ季節が巡って","nan","nan","nan","nan","nan","900","01","06","2020","S56044","A89967","0"
"[生演奏]地上の星","サブタイトルサブタイトルサブタイトルサブタイトル","ﾁｼﾞｮｳﾉﾎｼ","中島みゆき","ﾅｶｼﾞﾏﾐﾕｷ","9003-17","風の中のすばる 砂の中の銀河","nan","nan","nan","nan","nan","900","01","06","2020","S98345","A92635","0"
"[生演奏]ミュージック･アワー","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐｭｰｼﾞｯｸｱﾜｰ","ポルノグラフィティ","ﾎﾟﾙﾉｸﾞﾗﾌｨﾃｨ","9003-18","この番組では、みんなの","nan","nan","nan","nan","nan","900","01","06","2020","S75329","A22453","0"
"[生演奏]上海の風","サブタイトルサブタイトルサブタイトルサブタイトル","ｼｬﾝﾊｲﾉｶｾﾞ","中澤ゆうこ(モーニング娘。)","ﾅｶｻﾞﾜﾕｳｺﾓｰﾆﾝｸﾞﾑｽﾒ","9003-19","上海へ 一人旅 傷心旅行","nan","nan","nan","nan","nan","900","01","06","2020","S49089","A61642","0"
"[生演奏]罪と罰","サブタイトルサブタイトルサブタイトルサブタイトル","ﾂﾐﾄﾊﾞﾂ","椎名林檎","ｼｲﾅﾘﾝｺﾞ","9003-20","頬を刺す朝の山手通り","nan","nan","nan","nan","nan","900","01","06","2020","S31706","A10987","0"
"[生演奏]らいおんハート","サブタイトルサブタイトルサブタイトルサブタイトル","ﾗｲｵﾝﾊｰﾄ","SMAP","ｽﾏｯﾌﾟ","9003-21","君はいつも僕の薬箱さ どんな風に","nan","nan","nan","nan","nan","900","01","06","2020","S50851","A64446","0"
"[生演奏]サウダージ","サブタイトルサブタイトルサブタイトルサブタイトル","ｻｳﾀﾞｰｼﾞ","ポルノグラフィティ","ﾎﾟﾙﾉｸﾞﾗﾌｨﾃｨ","9003-22","私は私と、はぐれる訳には","nan","nan","nan","nan","nan","900","01","06","2020","S45934","A53499","0"
"[本人映像]橋","サブタイトルサブタイトルサブタイトルサブタイトル","ﾊｼ","北島三郎","ｷﾀｼﾞﾏｻﾌﾞﾛｳ","9003-23","この世には　眼には見えない","nan","nan","nan","nan","nan","900","01","02","2020","S10994","A14683","0"
"[本人映像]さよなら大好きな人","サブタイトルサブタイトルサブタイトルサブタイトル","ｻﾖﾅﾗﾀﾞｲｽｷﾅﾋﾄ","花*花","ﾊﾅﾊﾅ","9003-24","さよなら 大好きな人 さよなら 大好きな人","nan","nan","nan","nan","nan","900","01","02","2020","S61726","A63331","0"
"[生演奏]慎吾ママのおはロック","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾝｺﾞﾏﾏﾉｵﾊﾛｯｸ","慎吾ママ","ｼﾝｺﾞﾏﾏ","9003-25","慎吾ママです みんなきょうも","nan","nan","nan","nan","nan","900","01","06","2020","S83232","A50340","0"
"[生演奏]夏祭り","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾂﾏﾂﾘ","Whiteberry","ﾎﾜｲﾄﾍﾞﾘｰ","9003-26","君がいた夏は 遠い夢の中","nan","nan","nan","nan","nan","900","01","06","2020","S37527","A91710","0"
"[生演奏]Everything","サブタイトルサブタイトルサブタイトルサブタイトル","ｴﾌﾞﾘｼﾝｸﾞ","Misia","ﾐｰｼｬ","9003-27","すれ違う時の中で あなたと","nan","nan","nan","nan","nan","900","01","06","2020","S61288","A98538","0"
"[本人映像]月光","サブタイトルサブタイトルサブタイトルサブタイトル","ｹﾞｯｺｳ","鬼束ちひろ","ｵﾆﾂｶﾁﾋﾛ","9003-28","I am GOD'S CHILD この腐敗した","nan","nan","nan","nan","nan","900","01","02","2020","S78835","A19614","0"
"[本人映像]M","サブタイトルサブタイトルサブタイトルサブタイトル","ｴﾑ","浜崎あゆみ","ﾊﾏｻｷｱﾕﾐ","9003-29","'MARIA' 愛すべき人がいて","nan","nan","nan","nan","nan","900","01","02","2020","S21744","A43079","0"
"[生演奏]恋愛レボリューション21","サブタイトルサブタイトルサブタイトルサブタイトル","ﾚﾝｱｲﾚﾎﾞﾘｭｰｼｮﾝﾆｼﾞｭｳｲﾁ","モーニング娘。","ﾓｰﾆﾝｸﾞﾑｽﾒ","9003-30","乾杯BABY! 紙コップでYEAH!","nan","nan","nan","nan","nan","900","01","06","2020","S76244","A55848","0"
"[本人映像]大井追っかけ音次郎","サブタイトルサブタイトルサブタイトルサブタイトル","ｵｵｲｵｯｶｹｵﾄｼﾞﾛｳ","氷川きよし","ﾋｶﾜｷﾖｼ","9003-31","渡る雁 東の空に 俺の草鞋は","nan","nan","nan","nan","nan","900","01","02","2020","S29429","A62964","0"
"[本人映像]明日があるさ(ジョージアで行きましょう編)","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｼﾀｶﾞｱﾙｻｼﾞｮｰｼﾞｱﾃﾞｲｷﾏｼｮｳﾍ","ウルフルズ","ｳﾙﾌﾙｽﾞ","9003-32","明日があるさ明日がある","nan","nan","nan","nan","nan","900","01","02","2020","S13944","A65959","0"
"[本人映像]if...","サブタイトルサブタイトルサブタイトルサブタイトル","ｲﾌ","DA PUMP","ﾀﾞﾊﾟﾝﾌﾟ","9003-33","高鳴る鼓動は 夕暮れの","nan","nan","nan","nan","nan","900","01","02","2020","S24084","A67739","0"
"[生演奏]Can You Keep A Secret?","サブタイトルサブタイトルサブタイトルサブタイトル","ｷｬﾝﾕｰｷｰﾌﾟｱｼｰｸﾚｯﾄ","宇多田ヒカル","ｳﾀﾀﾞﾋｶﾙ","9003-34","近づきたいよ 君の理想に","nan","nan","nan","nan","nan","900","01","06","2020","S13408","A22398","0"
"[生演奏]ultra soul","サブタイトルサブタイトルサブタイトルサブタイトル","ｳﾙﾄﾗｿｳﾙ","B'z","ﾋﾞｰｽﾞ","9003-35","どれだけがんばりゃいい 誰かの","nan","nan","nan","nan","nan","900","01","06","2020","S99203","A98619","0"
"[生演奏]KISS OF LIFE","サブタイトルサブタイトルサブタイトルサブタイトル","ｷｽｵﾌﾞﾗｲﾌ","平井堅","ﾋﾗｲｹﾝ","9003-36","every day every night wanna kiss","nan","nan","nan","nan","nan","900","01","06","2020","S77078","A90886","0"
"[本人映像]明日があるさ","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｼﾀｶﾞｱﾙｻ","Re:Japan","ﾘｼﾞｬﾊﾟﾝ","9003-37","いつもの駅でいつも逢う セーラー服","nan","nan","nan","nan","nan","900","01","02","2020","S40591","A27222","0"
"[生演奏]波乗りジョニー","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾐﾉﾘｼﾞｮﾆｰ","桑田佳祐","ｸﾜﾀｹｲｽｹ","9003-38","青い渚を走り 恋の季節が","nan","nan","nan","nan","nan","900","01","06","2020","S99783","A18806","0"
"[生演奏]アゲハ蝶","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｹﾞﾊﾁｮｳ","ポルノグラフィティ","ﾎﾟﾙﾉｸﾞﾗﾌｨﾃｨ","9003-39","ヒラリヒラリと舞い遊ぶように","nan","nan","nan","nan","nan","900","01","06","2020","S27907","A65059","0"
"[生演奏]慎吾ママの学園天国 ～校門篇～","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾝｺﾞﾏﾏﾉｶﾞｸｴﾝﾃﾝｺﾞｸｺｳﾓﾝﾍﾝ","慎吾ママ","ｼﾝｺﾞﾏﾏ","9003-40","悩みのある子も 眠い子も","nan","nan","nan","nan","nan","900","01","06","2020","S93817","A15995","0"
"[生演奏]secret base～君がくれたもの～","サブタイトルサブタイトルサブタイトルサブタイトル","ｼｰｸﾚｯﾄﾍﾞｰｽｷﾐｶﾞｸﾚﾀﾓﾉ","ZONE","ｿﾞｰﾝ","9003-41","君と夏の終わり　将来の夢","nan","nan","nan","nan","nan","900","01","06","2020","S76909","A14347","0"
"[本人映像]きよしのズンドコ節","サブタイトルサブタイトルサブタイトルサブタイトル","ｷﾖｼﾉｽﾞﾝﾄﾞｺﾌﾞｼ","氷川きよし","ﾋｶﾜｷﾖｼ","9003-42","風に吹かれて 花が散る","nan","nan","nan","nan","nan","900","01","02","2020","S13927","A68238","0"
"[生演奏]ミニハムずの愛の唄","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾆﾊﾑｽﾞﾉｱｲﾉｳﾀ","ミニハムず","ﾐﾆﾊﾑｽﾞ","9003-43","LOVE LOVE LOVE LOVE","nan","nan","nan","nan","nan","900","01","06","2020","S91014","A30011","0"
"[生演奏]愛のうた","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲﾉｳﾀ","ストロベリー･フラワー","ｽﾄﾛﾍﾞﾘｰﾌﾗﾜｰ","9003-44","引っこ抜かれて、あなただけに","nan","nan","nan","nan","nan","900","01","06","2020","S75691","A57073","0"
"[生演奏]ミニモニ。ひなまつり!","サブタイトルサブタイトルサブタイトルサブタイトル","ﾐﾆﾓﾆﾋﾅﾏﾂﾘ","ミニモニ。","ﾐﾆﾓﾆ","9003-45","着物を着ちゃうでごじゃいます","nan","nan","nan","nan","nan","900","01","06","2020","S37398","A38977","0"
"[生演奏]桃色片想い","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓﾓｲﾛｶﾀｵﾓｲ","松浦亜弥","ﾏﾂｳﾗｱﾔ","9003-46","桃色の片想い 恋してる","nan","nan","nan","nan","nan","900","01","06","2020","S54064","A65542","0"
"[本人映像]亜麻色の髪の乙女","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾏｲﾛﾉｶﾐﾉｵﾄﾒ","島谷ひとみ","ｼﾏﾀﾆﾋﾄﾐ","9003-47","亜麻色の長い髪を 風がやさしく","nan","nan","nan","nan","nan","900","01","02","2020","S54617","A70461","0"
"[生演奏]小さな恋のうた","サブタイトルサブタイトルサブタイトルサブタイトル","ﾁｲｻﾅｺｲﾉｳﾀ","MONGOL 800","ﾓﾝｺﾞﾙﾊｯﾋﾟｬｸ","9003-48","広い宇宙の数ある一つ 青い地球","nan","nan","nan","nan","nan","900","01","06","2020","S45191","A89316","0"
"[生演奏]アイ～ン体操","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｲｰﾝﾀｲｿｳ","バカ殿様とミニモニ姫。","ﾊﾞｶﾄﾉｻﾏﾄﾐﾆﾓﾆﾋﾒ","9003-49","アイ～ン体操の時間だよ ! ワ～イ !","nan","nan","nan","nan","nan","900","01","06","2020","S18136","A36261","0"
"[生演奏]Yeah!めっちゃホリディ","サブタイトルサブタイトルサブタイトルサブタイトル","ｲｴｲﾒｯﾁｬﾎﾘﾃﾞｨ","松浦亜弥","ﾏﾂｳﾗｱﾔ","9003-50","Yeah! めっちゃホリディ ウキウキな","nan","nan","nan","nan","nan","900","01","06","2020","S47454","A99846","0"
"[生演奏]涙そうそう","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾀﾞｿｳｿｳ","夏川りみ","ﾅﾂｶﾜﾘﾐ","9003-51","古いアルバムめくり ありがとう","nan","nan","nan","nan","nan","900","01","06","2020","S52893","A13523","0"
"[本人映像]星空の秋子","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎｼｿﾞﾗﾉｱｷｺ","氷川きよし","ﾋｶﾜｷﾖｼ","9003-52","怒濤が逆巻く 玄界灘の 潮の香りが","nan","nan","nan","nan","nan","900","01","02","2020","S42493","A72134","0"
"[生演奏]Voyage","サブタイトルサブタイトルサブタイトルサブタイトル","ﾎﾞﾔｰｼﾞｭ","浜崎あゆみ","ﾊﾏｻｷｱﾕﾐ","9003-53","僕達は幸せになるため この旅路を","nan","nan","nan","nan","nan","900","01","06","2020","S36023","A20635","0"
"[本人映像]またあえる日まで","サブタイトルサブタイトルサブタイトルサブタイトル","ﾏﾀｱｴﾙﾋﾏﾃﾞ","ゆず","ﾕｽﾞ","9003-54","青い空 白い雲 勇気を持って","nan","nan","nan","nan","nan","900","01","02","2020","S85385","A88209","0"
"[生演奏]島人ぬ宝","サブタイトルサブタイトルサブタイトルサブタイトル","ｼﾏﾝﾁｭﾇﾀｶﾗ","BEGIN","ﾋﾞｷﾞﾝ","9003-55","僕が生まれたこの島の空を","nan","nan","nan","nan","nan","900","01","06","2020","S22568","A56738","0"
"[生演奏]涙そうそう","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾀﾞｿｳｿｳ","BEGIN","ﾋﾞｷﾞﾝ","9003-56","古いアルバムめくり ありがとう","nan","nan","nan","nan","nan","900","01","06","2020","S23492","A25012","0"
"[生演奏]世界に一つだけの花","サブタイトルサブタイトルサブタイトルサブタイトル","ｾｶｲﾆﾋﾄﾂﾀﾞｹﾉﾊﾅ","SMAP","ｽﾏｯﾌﾟ","9003-57","花屋の店先に並んだ いろんな花","nan","nan","nan","nan","nan","900","01","06","2020","S41194","A61310","0"
"[本人映像]もらい泣き","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓﾗｲﾅｷ","一青窈","ﾋﾄﾄﾖｳ","9003-58","ええいああ 君から「もらい泣き」","nan","nan","nan","nan","nan","900","01","02","2020","S83577","A88787","0"
"[生演奏]モーニング娘。のひょっこり","サブタイトルサブタイトルサブタイトルサブタイトル","ﾓｰﾆﾝｸﾞﾑｽﾒﾉﾋｮｯｺﾘ","モーニング娘。","ﾓｰﾆﾝｸﾞﾑｽﾒ","9003-59","Hi! Everybody Well， Let's Sing","nan","nan","nan","nan","nan","900","01","06","2020","S76265","A54381","0"
"[生演奏]明日への扉","サブタイトルサブタイトルサブタイトルサブタイトル","ｱｽﾍﾉﾄﾋﾞﾗ","I WiSH","ｱｲｳｲｯｼｭ","9003-60","光る汗、Tシャツ、出会った恋","nan","nan","nan","nan","nan","900","01","06","2020","S57234","A51122","0"
"[生演奏]なんでだろう～こち亀バージョン～","サブタイトルサブタイトルサブタイトルサブタイトル","ﾅﾝﾃﾞﾀﾞﾛｳｺﾁｶﾒﾊﾞｰｼﾞｮﾝ","テツandトモ","ﾃﾂｱﾝﾄﾞﾄﾓ","9003-61","なんでだろう? なんでだろう?","nan","nan","nan","nan","nan","900","01","06","2020","S95351","A26106","0"
"[生演奏]江戸の黒豹","サブタイトルサブタイトルサブタイトルサブタイトル","ｴﾄﾞﾉｸﾛﾋｮｳ","杉良太郎","ｽｷﾞﾘｮｳﾀﾛｳ","9003-62","乾いた街の 片隅で","nan","nan","nan","nan","nan","900","01","06","2020","S47828","A74010","0"
"[生演奏]AM11:00","サブタイトルサブタイトルサブタイトルサブタイトル","ｴｲｴﾑｼﾞｭｳｲﾁｼﾞ","HY","ｴｲﾁﾜｲ","9003-63","「目を覚ましてよ」 君の声が","nan","nan","nan","nan","nan","900","01","06","2020","S27329","A85568","0"
"[生演奏]YUME日和","サブタイトルサブタイトルサブタイトルサブタイトル","ﾕﾒﾋﾞﾖﾘ","島谷ひとみ","ｼﾏﾀﾆﾋﾄﾐ","9003-64","黄金のシンバル鳴らすように","nan","nan","nan","nan","nan","900","01","06","2020","S95863","A25509","0"
"[生演奏]AMBITIOUS JAPAN !","サブタイトルサブタイトルサブタイトルサブタイトル","ｱﾝﾋﾞｼｬｽｼﾞｬﾊﾟﾝ","TOKIO","ﾄｷｵ","9003-65","たとえて言えばロング・トレイン","nan","nan","nan","nan","nan","900","01","06","2020","S67416","A35345","0"
"[生演奏]決戦は金曜日","サブタイトルサブタイトルサブタイトルサブタイトル","ｹｯｾﾝﾊｷﾝﾖｳﾋﾞ","Dreams Come True","ﾄﾞﾘｰﾑｽﾞｶﾑﾄｩﾙｰ","9010-01","この夜が  だんだん待ち遠しくなる","nan","nan","nan","nan","nan","901","01","06","2020","S99931","A87050","0"
"[生演奏]空港~つぐない~時の流れに身をまかせ(ﾃﾚｻ･ﾃﾝ･ﾒﾄﾞﾚｰ)","サブタイトルサブタイトルサブタイトルサブタイトル","ﾃﾚｻﾃﾝﾒﾄﾞﾚｰ","メドレー","ﾒﾄﾞﾚｰ","9010-02","何もしらずに","nan","nan","nan","nan","nan","901","01","06","2020","S35588","A70400","0"
